Heat_Shock_05_minutes_hs_1,Heat_Shock_10_minutes_hs_1,Heat_Shock_15_minutes_hs_1,Heat_Shock_20_minutes_hs_1,Heat_Shock_30_minutes_hs_1,Heat_Shock_40_minutes_hs_1,Heat_Shock_60_minutes_hs_1,Heat_Shock_80_minutes_hs_1,Heat_Shock_000_minutes_hs_2,Heat_Shock_000_minutes__hs_2,Heat_Shock_000_minutes__hs_2.1,Heat_Shock_005_minutes__hs_2,Heat_Shock_015_minutes__hs_2,Heat_Shock_030inutes__hs_2,Heat_Shock_060_minutes__hs_2,37C_to_25C_shock___15_min,37C_to_25C_shock___30_min,37C_to_25C_shock___45_min,37C_to_25C_shock___60_min,37C_to_25C_shock___90_min,heat_shock_17_to_37_20_minutes,heat_shock_21_to_37_20_minutes,heat_shock_25_to_37_20_minutes,heat_shock_29_to_37_20_minutes,heat_shock_33_to_37_20_minutes,29C_to_33C___5_minutes,29C_to_33C___15_minutes,29C_to_33C___30_minutes,33C_vs_30C___90_minutes,29C_Plus1M_sorbitol_to_33C_Plus_1M_sorbitol___5_minutes,29C_Plus1M_sorbitol_to_33C_Plus_1M_sorbitol___15_minutes,29C_Plus1M_sorbitol_to_33C_Plus_1M_sorbitol___30_minutes,29C_Plus1M_sorbitol_to_33C_Plus_NO_sorbitol___5_minutes,29C_Plus1M_sorbitol_to_33C_Plus_NO_sorbitol___15_minutes,29C_Plus1M_sorbitol_to_33C_Plus_NO_sorbitol___30_minutes,constant_0point32_mM_H2O2_10_min_redo,constant_0point32_mM_H2O2_20_min_redo,constant_0point32_mM_H2O2_30_min_redo,constant_0point32_mM_H2O2_40_min_rescan,constant_0point32_mM_H2O2_50_min_redo,constant_0point32_mM_H2O2_60_min_redo,constant_0point32_mM_H2O2_80_min_redo,constant_0point32_mM_H2O2_100_min_redo,constant_0point32_mM_H2O2_120_min_redo,constant_0point32_mM_H2O2_160_min_redo,1_mM_Menadione_10_minredo,1_mM_Menadione_20_min_redo,1_mM_Menadione_30_min_redo,1mM_Menadione_40_min_redo,1_mM_Menadione_50_minredo,1_mM_Menadione_80_min_redo,1_mM_Menadione_105_min_redo,1_mM_Menadione_120_minredo,1_mM_Menadione_160_min_redo,2point5mM_DTT_005_min_dtt_1,2point5mM_DTT_015_min_dtt_1,2point5mM_DTT_030_min_dtt_1,2point5mM_DTT_045_min_dtt_1,2point5mM_DTT_060_min_dtt_1,2point5mM_DTT_090_min_dtt_1,2point5mM_DTT_120_min_dtt_1,2point5mM_DTT_180_min_dtt_1,dtt_000_min__dtt_2,dtt_015_min_dtt_2,dtt_030_min__dtt_2,dtt_060_min_dtt_2,dtt_120_min_dtt_2,dtt_240_min_dtt_2,dtt_480_min_dtt_2,1point5_mM_diamide_5_min,1point5_mM_diamide_10_min,1point5_mM_diamide_20_min,1point5_mM_diamide_30_min,1point5_mM_diamide_40_min,1point5_mM_diamide_50_min,1point5_mM_diamide_60_min,1point5_mM_diamide_90_min,1M_sorbitol___5_min,1M_sorbitol___15_min,1M_sorbitol___30_min,1M_sorbitol___45_min_,1M_sorbitol___60_min,1M_sorbitol___90_min,1M_sorbitol___120_min,Hypo_osmotic_shock___5_min,Hypo_osmotic_shock___15_min,Hypo_osmotic_shock___30_min,Hypo_osmotic_shock___45_min,Hypo_osmotic_shock___60_min,steady_state_1M_sorbitol,aa_starv_0point5_h,aa_starv_1_h,aa_starv_2_h,aa_starv_4_h,aa_starv_6_h,Nitrogen_Depletion_30_minpoint,Nitrogen_Depletion_1_h,Nitrogen_Depletion_2_h,Nitrogen_Depletion_4_h,Nitrogen_Depletion_8_h,Nitrogen_Depletion_12_h,Nitrogen_Depletion_1_d,Nitrogen_Depletion_2_d,Nitrogen_Depletion_3_d,Nitrogen_Depletion_5_d,Diauxic_Shift_Timecourse___0_h,diauxic_shift_timecourse_9point5_h,diauxic_shift_timecourse11point5_,diauxic_shift_timecourse_13point5_h,diauxic_shift_timecourse_15point5_h,diauxic_shift_timecourse_18point5_h,diauxic_shift_timecourse_20point5_h,YPD_2_h_ypd_2,YPD_4_h_ypd_2,YPD_6_h_ypd_2,YPD_8_h_ypd_2,YPD_10_h__ypd_2,YPD_12_h_ypd_2,YPD_1_d_ypd_2,YPD_2_d_ypd_2,YPD_3_d_ypd_2,YPD_5_d_ypd_2,YPD_stationary_phase_2_h_ypd_1,YPD_stationary_phase_4_h_ypd_1,YPD_stationary_phase_8_h_ypd_1,YPD_stationary_phase_12_h_ypd_1,YPD_stationary_phase_1_d_ypd_1,YPD_stationary_phase_2_d_ypd_1,YPD_stationary_phase_3_d_ypd_1,YPD_stationary_phase_5_d_ypd_1,YPD_stationary_phase_7_d_ypd_1,YPD_stationary_phase_13_d_ypd_1,YPD_stationary_phase_22_d_ypd_1,YPD_stationary_phase_28_d_ypd_1,DBY7286_37degree_heat___20_min,DBYmsn2_4__37degree_heat___20_min,DBYmsn2/4_real_strain_Plus_37degrees_20_min,DBYyap1__37degree_heat___20_min_redo,DBYyap1_Plus_37degree_heat_repeat,DBY7286_Plus_0point3_mM_H2O2_20_min,DBYmsn2msn4_good_strain_Plus_0point32_mM_H2O2,DBYmsn2/4_real_strain_Plus_0point32_mM_H2O2_20_min,DBYyap1__Plus_0point3_mM_H2O2_20_min,DBYyap1_Plus_0point32_mM_H2O2_20_min,Msn2_overexpression_repeat,Msn4_overexpression,YAP1_overexpression,ethanol_vs_reference_pool_car_1,galactose_vs_reference_pool_car_1,glucose_vs_reference_pool_car_1,mannose_vs_reference_pool__car_1,raffinose_vs_reference_pool_car_1,sucrose_vs_reference_pool_car_1,YP_ethanol_vs_reference_pool_car_2,YP_fructose_vs_reference_pool_car_2,YP_galactose_vs_reference_pool_car_2,YP_glucose_vs_reference_pool_car_2,YP_mannose_vs_reference_pool_car_2,YP_raffinose_vs_reference_pool_car_2,YP_sucrose_vs_reference_pool_car_2,17_deg_growth_ct_1,21_deg_growth_ct_1,25_deg_growth_ct_1,29_deg_growth_ct_1,37_deg_growth_ct_1,steady_state_15_dec_C_ct_2,steady_state_17_dec_C_ct_2,steady_state_21_dec_C_ct_2,steady_state_25_dec_C_ct_2,steady_state_29_dec_C_ct_2,steady_state_33_dec_C_ct_2,steady_state_36_dec_C_ct_2,steady_state_36_dec_C_ct_2_repeat_hyb,classification
-0.421979,-1.970514,-2.214752,-2.438815,-3.235908,-2.143192,-1.75524,-1.643167,1.447686,1.657171,1.885638,0.929597,-2.491934,-3.985501,0.666717,1.332993,1.505999,1.83623,1.428477,2.163565,-3.14545,-3.285602,-3.128749,-2.919363,-1.804644,-0.559358,-1.484798,-1.199969,1.166032,-1.035589,-1.648029,-2.78898,-0.917341,-1.067503,-1.391552,-1.210175,-1.72237,-2.454689,-2.292732,-1.003039,-1.158644,-0.394707,-0.951158,-1.141515,-0.471869,-0.368336,-1.865898,-2.11951,-1.406696,-1.621851,-1.305744,-1.358305,-2.258149,-1.576932,1.46885,1.479766,0.0,0.0,-1.575586,-2.50713,-2.986528,-2.996096,1.203302,0.942771,1.120044,-0.537678,-2.166371,-1.856811,1.027425,-0.725794,-1.616068,-2.341408,-2.907007,-2.543922,-2.179694,-0.799423,-0.970202,-0.029904,0.384055,-1.589568,0.125658,0.938762,-0.159988,-1.758547,0.341859,0.686132,0.824649,1.144303,0.71941,0.264401,-2.757172,-1.59353,-0.900324,-0.913467,-1.112116,-2.851228,-3.160026,-2.160179,-0.484463,-2.503247,-2.073454,-2.162062,-1.812704,-2.226862,-2.228533,0.530926,0.162121,-0.08477,-1.61089,0.411338,-1.821261,-2.683724,-1.403815,-1.696825,-3.698385,-3.355151,-3.077036,-2.609506,-2.614888,-2.629936,-2.121569,-2.378733,0.427601,0.249219,-0.622329,-2.926123,-2.330437,-2.571856,-2.869921,-2.535808,0.0,-0.0,-2.952495,-3.036847,-2.994026,-4.027477,-2.926196,-3.095996,-1.410263,-1.569016,-1.789058,-1.043601,-1.757516,-1.800176,-0.237391,-1.359183,-1.714712,-0.113027,1.566181,-0.0,2.946714,0.0,2.309189,-2.288435,1.054452,0.631657,0.666428,1.704959,1.426066,1.271635,0.415865,0.437449,0.465112,0.727638,-1.744833,0.717542,-1.555434,0.958926,1.11942,0.0,0.915401,-1.322369,-1.088047,12.04.02@42.01
1.79546,1.695943,1.914197,2.090306,1.873657,3.025613,4.042497,3.345088,-2.434735,-1.686142,-1.67544,-1.558467,1.154182,1.402201,0.771809,-0.471786,-2.10699,-2.730285,-2.528651,-2.325365,2.062702,2.369042,2.093757,1.706084,1.643715,1.541391,2.340371,1.714691,1.140796,1.358989,1.651433,0.891417,1.435733,2.811221,2.512522,0.538461,0.982195,0.471021,-0.734273,0.347063,-0.600173,-0.420141,-0.613061,-0.739271,-0.079084,-1.059157,-0.871492,0.081736,-0.109118,-0.691548,-1.338976,-0.649798,-0.212967,-0.128606,0.025349,0.146365,0.230514,1.496056,0.98206,0.69117,0.298367,0.382096,0.400925,-0.506092,0.374504,1.403045,0.386126,0.084491,-0.83771,1.811789,1.933929,2.103611,2.186184,2.195526,2.318047,1.896545,2.616641,-0.659763,-0.394681,-0.602669,-0.088771,-2.08772,-1.803585,-0.77338,-0.127933,-0.123686,0.154063,0.695406,1.052593,1.015839,-0.954127,-0.383159,-1.067631,-0.348956,0.013253,-0.267339,-0.322726,-0.953028,-1.221443,-0.370618,-0.538031,-0.218125,-0.2622,-0.343536,-0.191089,1.396886,0.746791,-1.49551,0.969224,1.12672,1.256121,2.037126,-0.90678,0.532635,0.446485,0.573377,0.337008,-0.229841,-0.701647,-0.169716,-0.051025,-0.316131,1.803416,-0.548402,0.267431,0.442742,-0.040519,0.000532,0.063245,-0.137674,-0.581424,-0.0,-0.693194,-0.598151,2.959694,2.107484,2.129448,3.355792,3.037191,0.543951,1.068866,1.03051,0.300177,0.138127,0.323483,-0.433692,-1.381714,1.598131,1.21254,0.541223,0.71143,1.324717,0.038151,-0.006599,-0.080061,1.06133,0.362417,1.487121,1.58502,0.253249,-2.06699,-2.557964,-2.04885,-0.548057,0.497209,-0.747713,-1.315144,-1.344052,-0.412087,0.604802,1.415351,1.729369,1.470753,14.01@14.04@16.03.01@20.01.10@20.09.04@32.01
0.067762,0.547415,-0.176697,-0.032972,0.376476,-0.163397,-0.106508,0.475397,0.450226,0.765621,0.428209,0.247031,0.308706,-0.124887,-0.573372,0.350645,0.188627,0.300822,0.292635,0.411787,0.233364,-0.131359,-0.211148,-0.144095,-0.363723,-0.102674,-0.168444,-0.304403,-1.054747,0.66206,0.37082,0.083007,0.640328,0.317756,0.383028,-0.585662,0.971752,0.858899,0.308889,0.092926,0.423689,0.037684,-0.154215,-0.122497,-0.726024,1.080159,0.820743,0.9961,0.901982,1.109676,1.402624,1.192322,0.899852,1.246387,-0.138685,0.305577,0.86509,-0.041988,0.552925,0.39133,0.586286,-0.195268,0.4828,0.279436,0.928334,0.055955,0.423663,-0.45476,-0.997578,-0.147047,0.310287,0.385462,0.081289,0.074623,0.027272,-0.15822,0.211346,0.779914,0.507014,0.850763,0.581319,-0.095605,1.447085,1.260513,0.045148,-0.036138,-0.274367,-0.159637,-0.023842,0.024581,0.043497,-0.012927,0.326595,0.473616,0.270481,0.916515,0.910882,0.975639,0.939247,0.452347,0.184521,0.284059,0.279245,0.386733,0.031876,0.373479,0.162121,1.137872,0.94118,0.016645,1.220613,0.262775,1.375066,1.532048,0.486014,0.640417,0.265134,0.002322,-0.071231,-0.141599,-0.552621,-0.519343,-0.67305,0.05669,-0.263303,-0.495911,-0.040519,-0.171507,-0.05709,-0.525811,-0.49464,-0.0,-0.317705,-0.339403,0.120652,0.910058,1.107167,-0.142806,-0.155853,0.785105,0.229842,0.468772,0.661529,0.149803,0.411404,0.314952,1.065825,-0.325154,-0.151506,0.463761,0.45933,-0.714822,0.008269,0.639203,0.55229,0.592595,0.680905,0.464957,-0.269434,0.308798,1.256833,1.98054,1.887152,1.077829,0.689384,0.429295,0.967608,1.301923,1.791133,1.795271,0.120025,-0.07726,-0.119181,20.01.10@20.09.07
-0.28594,0.732946,0.351688,0.120421,0.350362,0.441211,0.074671,-0.160173,-0.317051,0.136291,-0.053018,-0.017189,0.705023,0.441337,0.456532,0.065078,-0.685272,-0.030085,-0.67222,-0.010516,0.397185,0.285374,0.357784,0.35403,-0.117411,0.093048,0.218718,-0.092724,0.509892,0.30466,0.174961,0.104281,-0.585922,-0.494929,-0.368559,0.288656,0.867329,0.936475,-0.030453,0.617083,0.72154,-0.267533,-0.081766,-0.176129,-0.933968,1.013306,1.152212,1.453282,1.255867,1.50555,0.937383,1.05062,0.749471,0.623057,-0.040264,1.499668,1.658311,0.177732,0.690248,0.774459,0.0,0.210115,0.171674,0.139787,0.587515,0.055955,0.592578,0.583297,0.174792,-0.213826,-0.006186,0.252443,0.375756,0.524871,0.432348,0.614138,1.013111,1.049854,1.053496,1.28141,0.66173,0.593973,1.15489,1.673647,-0.474094,-0.451991,-0.218485,0.054123,-0.53643,-0.055359,0.693326,0.10099,0.270826,0.247812,0.447324,0.360618,0.150157,-0.12051,-0.216471,0.071836,-0.113532,-0.201925,-0.065311,-0.189795,-0.244909,0.255394,0.308288,0.824374,1.053358,0.016645,0.451268,0.864979,0.69729,0.513415,0.909536,0.68064,0.710756,0.764105,0.639821,0.82843,1.086316,0.56276,-0.15712,0.909319,0.39231,1.381396,1.016367,0.360994,0.34904,0.603946,0.732737,-0.0,0.706936,0.650306,0.051743,0.777011,-0.100983,0.003523,-0.326909,0.865489,0.754232,0.872071,0.962655,0.324951,-0.370789,-0.099651,0.782776,1.287011,1.128339,0.360479,0.140004,0.131779,0.277207,0.581799,0.180319,0.123861,0.478231,-0.222071,0.772592,0.34583,1.036579,0.936684,0.769835,0.277393,0.112859,0.813624,0.326836,1.007926,0.93134,0.349701,0.847225,0.093637,0.477044,11.02.03.01@11.02.03.04@16.03.01@32.01
-0.666849,0.034994,-0.229535,-0.412417,-0.17191,-0.293803,-0.432631,-0.198692,0.342807,0.831176,0.854438,0.621341,0.203021,-0.29647,0.498569,0.453449,0.723402,0.922927,0.500262,0.443069,0.397185,0.127303,-0.065268,-0.464318,-0.683928,-0.12877,-0.121985,-0.222988,0.535129,0.23318,-0.141425,0.040459,-0.072223,-0.494929,-0.347682,0.358046,0.47052,0.471021,-0.357227,-0.240629,0.479536,-0.114925,-0.468163,-0.202946,-1.072598,0.812745,0.62884,0.555851,0.345877,0.456485,0.887536,0.962057,0.689318,0.898055,-0.138685,0.564297,1.380683,-0.70115,0.072294,0.39133,0.154407,-0.723494,1.236052,0.62856,1.439561,-0.012541,-0.439682,-0.656979,-0.651196,0.4317,0.282768,0.219189,0.059477,0.122017,-0.0286,-0.129074,0.675526,0.210042,0.110814,0.043301,0.554516,0.670593,1.410561,1.864325,-0.177384,-0.255008,-0.125348,-0.480278,-0.664577,0.264401,-0.038875,-0.454357,-0.082378,0.344585,-0.0189,0.267969,-0.055444,0.129246,-0.166222,0.602781,0.058074,-0.03993,0.041337,0.025442,-0.198778,0.373479,-1.007221,-1.432811,-0.685414,-0.822079,-0.353586,-1.199721,0.561735,0.955463,0.395663,-0.351771,-0.187676,-0.309647,-0.91423,-0.429797,-0.984228,-0.666672,-0.122724,1.129353,0.39231,0.204864,-0.384006,-0.671238,-0.418095,-0.588191,-0.699203,-0.395864,-0.572274,-0.526995,0.093088,0.525699,-0.026635,-0.302438,-0.512219,-0.259895,-0.084791,-0.179388,0.16969,-0.212169,0.190086,-0.443517,0.566327,-0.395863,-0.336746,0.141004,0.644203,-0.580135,0.142738,-0.795913,0.905663,0.826963,0.999393,-0.222071,0.366378,0.234733,-0.304964,-0.107172,0.414325,0.652598,0.112859,-1.396269,-0.313937,0.640429,1.522448,1.880304,1.097201,0.972538,1.619809,20.09.07.03@20.09.07.05@20.09.07.27
-0.394771,-0.972177,0.049754,-0.162145,0.237203,0.121124,0.328322,-0.0,0.342807,0.188736,-0.259258,-0.919938,-0.497139,-0.433736,0.498569,-0.094839,-0.033108,0.287586,-0.757714,-0.479742,-0.080627,-0.239135,-0.006916,0.060492,-0.868661,-0.768128,-0.214904,-0.45095,-0.247191,-0.606709,-0.005831,0.040459,-0.55278,-0.070117,-0.180662,0.857657,-0.11425,0.592925,0.170638,0.553549,-0.023087,-1.106879,-0.081766,-1.195147,-0.980178,0.188778,0.75096,0.945302,0.396432,0.951327,0.75461,0.838068,1.170538,0.513057,-0.581577,-0.31137,-0.384232,-0.59129,-1.232278,-1.207821,-0.879484,-1.16573,-0.008451,0.244524,-0.030218,0.329939,-0.064314,-0.549129,-0.118301,-0.92613,-0.914325,-0.55675,-0.464021,-0.24529,-0.447645,-0.668268,-0.421626,-0.059897,0.01518,-0.0,0.018444,-0.133915,-0.159988,1.165174,-0.770804,-0.364443,-0.386132,-0.373398,-0.767095,-0.151287,-0.322603,-0.084126,0.103519,-0.477987,-0.21182,-0.627642,-0.240486,-0.12051,-0.065725,-0.662638,-0.465776,-0.66361,-0.516516,-0.458842,-0.244909,0.373479,-0.312924,-0.05342,0.268106,0.411338,-0.637652,0.079963,0.268032,-0.908826,-0.598203,-0.579706,-0.503925,-0.592594,-0.305804,-0.535235,-0.552621,-0.666672,-0.60426,-0.548402,0.0,-0.418761,-0.357584,-0.318969,-0.320323,-0.671363,-0.754993,-0.68453,-0.527724,-0.824555,0.161997,0.023076,0.307929,0.056734,0.385824,-0.420664,-0.019243,-0.150581,-0.181624,-0.550788,-1.30457,-1.225566,-1.664762,0.254659,0.134776,0.386299,0.30807,0.901416,0.381795,-0.422783,-0.656617,0.006677,-0.361421,-0.573963,0.754931,0.105121,-0.665378,-0.334097,-0.017365,-0.347948,-0.442313,-0.411425,-0.47413,0.640429,-0.412087,0.349701,0.50635,0.069223,-0.0,11.04.03.01@11.04.03.05@16.03.03
0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.345202,-0.427483,-0.83673,1.061707,0.41439,0.561445,-1.161889,-1.042919,-1.402653,-0.956624,-0.843208,-1.183581,0.0,-0.0,0.0,2.097468,-0.0,-0.494118,0.481989,-0.597497,-1.408053,0.67993,0.009235,0.827596,0.076916,0.705628,-1.036636,-0.516272,-1.179369,-0.504216,-0.457772,0.521782,0.777387,1.283985,-0.999458,1.486479,0.82201,-0.368336,0.436937,0.67438,0.362729,0.496072,0.20629,0.200411,-0.0,0.274725,-1.680606,-1.226839,0.726277,-1.213832,-0.717315,-0.924638,-0.081163,-0.109278,-0.565202,-0.820303,-0.07282,-0.606174,-0.139388,0.246266,-0.890999,0.320403,0.544201,0.851025,0.96469,0.01538,0.655838,0.701575,0.042554,0.959874,2.050826,1.981211,0.822552,0.095944,-0.306085,1.673647,0.168778,-1.677662,-0.721425,-1.057432,-0.587689,0.184461,1.059427,0.11523,0.103519,0.522003,0.318711,1.482705,0.849202,-0.023382,-0.015476,1.107179,2.072187,1.733913,1.132432,1.155437,0.793034,-1.437164,-2.541981,-1.276062,0.268106,-0.6494,1.29163,0.628399,0.78766,0.667171,1.248354,1.009135,1.228253,1.409807,1.504811,0.708934,2.608603,1.086031,-0.122724,0.029186,-0.044765,1.561412,1.659305,0.844341,0.612273,2.877321,1.87333,1.714153,1.763398,2.021669,0.0,0.570048,0.661081,-0.0,0.100731,-7.551927,0.295391,0.108683,-5.521591,0.383334,0.538738,1.218828,0.00023,-0.141311,-0.151506,-0.465778,-0.868395,-0.445449,-0.738784,0.495692,-0.396237,0.065269,-0.911537,-1.646398,0.684285,-1.07991,0.656142,0.165138,0.388932,0.60257,0.19827,0.429295,0.166643,-0.46206,-0.412087,-0.018777,-0.379925,-0.736436,-0.268237,01.06.05@02.25
0.135782,0.0,0.117689,0.0,0.237203,-0.0,0.237732,-0.0,-0.086868,0.385401,0.469457,0.247031,0.044494,0.715869,-0.110966,-0.163375,-0.228757,0.115514,-0.147046,-0.495383,0.233364,-0.116989,-0.021504,-0.126305,0.1289,-0.259251,0.017394,0.135238,-0.726678,0.30466,-0.156491,0.721226,-0.585922,0.151525,-0.806984,0.288656,-0.573713,-0.459887,-0.357227,-0.33593,0.107223,0.800725,-1.265106,0.440644,0.54475,0.077355,0.175252,-0.426243,-1.592064,-0.256087,-1.106355,-0.454958,-0.423501,-0.055273,-2.303936,-1.187036,0.746107,-1.763133,-1.026293,-0.22501,-0.369082,-0.268974,0.38455,-0.1046,0.630118,0.124451,-0.270766,-0.104247,-0.651196,-0.325123,-0.116263,0.141595,0.244882,-0.458565,0.19489,0.002081,0.527832,0.210042,0.588986,0.563666,0.232872,1.51341,0.680073,0.68848,-0.696627,-0.999165,0.098181,0.075499,-0.203248,0.68009,0.391293,-0.3262,0.363774,0.651034,0.318711,0.494445,0.180997,0.184747,0.369763,0.531988,0.843849,1.231729,1.181654,1.093941,1.123638,-0.531843,-1.263014,0.228728,-0.096475,-0.106697,0.273726,-0.145864,0.132477,0.052148,0.322252,0.204658,0.171697,0.386841,0.075378,0.209861,-0.570119,-0.885125,-0.15712,-0.685923,-1.605749,0.01842,0.276547,0.025109,0.66492,0.472256,0.416595,0.215835,0.0,0.617963,-0.182547,-0.923039,-2.164132,-0.036385,-0.255636,-0.190994,0.072526,-0.409845,0.239952,-0.609171,0.108229,-0.046598,-0.399368,-0.070602,-0.488307,-0.310855,-0.834782,-0.46469,-0.335375,0.84012,-0.080061,0.143391,-0.723339,-0.640991,-0.357742,-0.820685,-0.044664,0.051676,0.363538,0.227366,0.34774,0.237131,-0.674372,-0.241562,0.393969,-0.103811,0.483625,0.020395,0.8,01.03.16.03@10.01.05.01@10.01.09.05@10.03.01.02@10.03.01.03@16.03.01@32.01.09@42.01
-0.612434,-0.185877,-0.463534,-0.549663,-0.258956,-0.163397,-0.396395,-0.0,0.496263,0.857398,0.758193,0.445195,-0.127243,-0.382261,-0.405225,0.407758,0.684272,0.353767,0.915516,0.27102,-0.073801,-0.181655,0.044142,-0.144095,0.621523,-0.363636,-0.338796,-0.060158,-0.221955,0.5191,0.009235,0.508486,0.226054,0.188465,0.320395,-0.16932,-0.135135,-0.382311,-0.54575,-0.367697,-0.190628,0.215727,-1.216806,0.092033,0.036441,0.634468,0.297372,0.369592,0.430136,0.317929,0.355832,0.164986,-0.393425,0.128059,0.550259,1.499668,0.904751,1.019995,1.153714,0.974353,1.083601,0.726057,0.237175,0.314348,0.949635,1.67703,0.892872,0.084491,-1.39725,0.45396,0.351566,0.163765,0.103101,0.110169,0.544093,1.065895,1.160805,-0.239857,-0.162427,0.63544,-0.088771,1.053692,0.132207,1.387631,0.119326,-0.211234,0.973668,0.054123,-0.203248,0.328353,-0.02057,-0.610993,-0.138147,0.344585,0.463401,0.813571,0.335198,0.517754,0.788501,0.23112,-0.005149,0.138264,0.238226,0.148434,0.154892,-0.138225,-1.007221,-0.993914,-0.433012,-0.600064,-0.590308,-0.877112,0.855438,0.148245,-0.654673,-0.800937,-0.848923,-0.6724,-0.679656,-0.275154,-0.610947,-0.885125,0.565183,-0.025822,-0.325742,-0.862372,-1.238322,-1.023508,-0.485784,-0.865431,-0.872771,-0.849483,-0.725015,-0.714587,-0.003384,0.62918,0.12206,-0.302438,-0.027561,0.291313,0.478928,0.195104,0.571191,-0.118757,0.281039,-0.305971,0.00023,-1.38579,-0.252546,0.515402,0.677816,-0.599376,0.381795,-0.451485,1.017255,-0.325343,0.318986,-1.344776,-0.022174,-0.117073,1.497109,1.118224,1.277706,1.478047,0.454503,0.64548,1.468212,1.105925,0.393969,0.888247,-0.1754,-0.419055,-0.094338,14.04@20.01.10@20.03@20.09.05
0.203801,-0.088694,-0.516373,-0.727276,-1.251273,-1.455599,-1.501589,-1.354272,1.509068,1.211396,1.23942,0.467213,-0.29898,-0.99996,0.540606,0.76186,1.375566,1.492087,1.416264,1.475366,-0.681305,-0.734905,-0.517496,-0.731171,0.01806,-0.33754,-0.679499,-0.711479,1.039851,-0.15996,-0.713935,-0.619035,-0.072223,0.096114,-0.264172,-0.335857,-0.281328,-0.42664,-0.734273,-0.177094,-0.562942,-0.140359,-0.154215,0.226114,0.244386,1.414428,0.436937,0.471188,0.126806,0.614834,0.139827,0.005572,-0.243044,0.183059,0.484645,0.34538,0.07187,0.012942,0.415602,0.074831,-0.539216,-0.784916,1.105052,1.466456,1.247851,1.768358,0.123369,-1.614148,0.707687,1.166264,0.269008,-0.279629,-0.518551,-0.375625,-0.545422,0.351828,-0.33723,1.55974,-0.462992,-0.997429,0.018444,0.249184,-0.415658,0.783819,0.119326,0.467263,0.489356,0.631277,0.591263,0.168473,-1.164635,-1.123621,0.196467,0.618776,-0.388664,-1.060006,-0.980651,-0.661646,-0.635209,-1.096243,-1.206392,-1.271091,-1.312277,-1.419722,-1.459686,1.829866,0.052495,-0.805815,-1.5548,-1.315446,-1.335981,-1.608359,-1.290853,-0.40912,-2.004297,-1.518262,-1.639544,-1.956549,-1.705916,-1.927016,-1.736622,-2.16536,1.837811,1.129353,0.42353,-1.531001,-1.37924,-1.1382,-1.621445,-1.537741,-1.660029,-1.770467,-1.940583,-2.118293,-0.788945,-0.834341,-0.900221,-0.887755,-0.612002,-0.466599,-0.13723,-0.597091,-0.091286,-0.37564,-0.4769,-0.828647,1.065825,-1.838327,-0.151506,0.734877,1.131596,-0.195317,0.381795,-1.843549,1.203241,-0.286282,1.59294,-0.171801,0.560655,1.364216,0.57605,-0.016402,0.084209,0.802679,-0.485019,-0.867816,0.547101,0.61593,0.608918,1.54017,0.59725,1.143435,-0.168866,11.04.01@20.01.21@20.09.01@42.10
0.067762,0.679937,0.125237,0.281887,0.193681,-0.139687,-0.468867,0.070944,1.12543,0.136291,-0.534245,0.797487,0.572917,-0.159203,0.225329,0.430603,1.23209,0.393476,0.92773,0.943577,0.185583,0.148858,0.226492,-0.055144,0.596891,0.093048,-0.307823,-1.102271,-0.221955,1.108809,0.265358,-0.342473,1.20374,0.724098,-0.619088,-0.557906,-0.093366,-0.360147,-0.344658,0.362946,0.442305,0.648117,-0.202515,0.628358,1.00685,0.679038,0.890526,0.284928,0.093102,0.218961,0.87092,0.767217,0.373518,1.081387,0.484645,0.285676,-0.027283,-0.62791,-0.185188,-0.591482,-0.395256,0.124125,0.6138,0.680928,0.417106,0.512596,0.217211,0.408041,1.107359,0.698814,1.259705,0.47414,-0.191366,-0.24529,-0.447645,-0.362239,-1.075697,-0.959696,-0.544964,0.420117,0.179265,-0.287155,-0.817427,0.624921,0.613843,-0.145573,-0.311622,-0.266518,-0.280136,-0.29518,-0.20362,-0.169564,0.196467,0.538132,0.190097,-0.267339,-0.158245,-0.231512,0.353013,-1.485603,0.834817,0.413655,0.336671,0.325236,0.631576,0.216032,-0.60526,-1.370111,0.744867,0.732026,1.694057,1.72527,-1.08752,0.513415,0.593306,1.002431,1.163566,0.539197,0.544525,0.252036,0.234768,0.425592,-0.15712,-0.218352,0.876215,1.452116,1.474351,1.081918,0.883027,0.534635,0.466186,0.422026,0.178705,0.158686,0.272251,0.762228,-1.030329,-0.129503,-0.455201,-0.122093,-0.451864,-0.496266,0.952617,0.581835,0.005149,0.126318,0.649577,0.96175,1.145179,-1.898818,-1.086882,1.382439,-1.142192,0.696608,-1.344764,1.823024,0.420324,0.263876,1.143483,-0.450363,0.796303,-0.402175,-0.449056,0.102298,0.539915,-0.075137,0.827439,0.370932,0.152152,0.604802,0.301825,0.508673,0.725471,02.11@02.13@02.45.15@20.01.01.01@20.01.15@20.03.22@20.09.04@34.01.01.03
