cln3_1,cln3_2,clb2_2,clb2_1,alpha0,alpha7,alpha14,alpha21,alpha28,alpha35,alpha42,alpha49,alpha56,alpha63,alpha70,alpha77,alpha84,alpha91,alpha98,alpha105,alpha112,alpha119,cdc15_10,cdc15_30,cdc15_50,cdc15_70,cdc15_80,cdc15_90,cdc15_100,cdc15_110,cdc15_120,cdc15_130,cdc15_140,cdc15_150,cdc15_160,cdc15_170,cdc15_180,cdc15_190,cdc15_200,cdc15_210,cdc15_220,cdc15_230,cdc15_240,cdc15_250,cdc15_270,cdc15_290,cdc28_0,cdc28_10,cdc28_20,cdc28_30,cdc28_40,cdc28_50,cdc28_60,cdc28_70,cdc28_80,cdc28_90,cdc28_100,cdc28_110,cdc28_120,cdc28_130,cdc28_140,cdc28_150,cdc28_160,elu0,elu30,elu60,elu90,elu120,elu150,elu180,elu210,elu240,elu270,elu300,elu330,elu360,elu390,classification
0.319283,-0.370961,-0.00524,-0.299846,-0.021685,-0.641445,0.40492,-0.746294,0.629872,0.607354,0.607535,-1.421789,0.816908,0.09291,0.523017,-0.310935,0.05817,0.27712,-0.428765,-1.144206,0.637434,0.260341,0.220249,0.60212,-0.13313,-0.476029,-0.526283,0.042116,-0.391213,0.496968,0.062156,0.297241,-0.408086,0.220099,-0.118644,-0.438327,0.050755,-0.054705,0.0,-0.115825,-0.0,0.526661,0.760511,-0.063057,-1.232159,0.246568,0.946385,-0.019391,-0.068937,0.056936,-0.716329,0.389402,0.391664,0.192912,0.107784,-0.359444,0.027949,-0.526618,0.150843,0.0,-1.496062,-0.071958,0.443975,-0.551324,-0.066433,0.216154,0.093366,1.025474,0.331469,-0.049181,-0.153407,-0.58928,0.383296,0.300511,0.14222,-0.026046,-0.771098,11.04.03.01
0.336991,0.362376,-0.279757,-0.056926,0.075752,-0.133215,1.440287,-0.437136,1.141924,-0.550325,0.216929,-0.883133,-0.024661,-1.180589,0.424281,0.534495,0.200778,1.132431,0.463294,-0.416624,-0.201214,-2.118443,1.905199,1.04692,0.598092,-0.401455,0.529697,-0.428161,0.39131,-0.491017,0.205156,-0.412666,-0.156506,-0.333624,0.420193,-1.290845,0.46606,-0.213474,-0.181954,-0.115825,-0.276929,-0.875657,0.157461,-0.409166,-0.588365,-0.500672,-0.007517,0.322901,1.166114,0.652678,0.266751,0.785235,-1.393579,-1.005747,-0.582278,0.146219,-0.341017,0.203481,-0.079384,-0.155619,0.0,-0.462591,-0.211504,0.526654,0.716968,0.495454,0.093366,0.190187,-0.93774,0.164162,-0.195204,-0.139771,-1.477322,0.062924,-0.402431,0.116258,-0.344998,32.01
-1.398341,-0.466613,0.109142,0.009325,-0.143481,-0.155312,-0.630446,-0.498968,-0.723409,0.196564,-0.954888,-0.261606,1.097431,1.890792,0.654666,-0.0,0.343386,-1.148399,-0.234839,-0.214518,0.408712,0.689301,-0.0,0.795511,0.146455,-1.520062,0.013441,-1.439255,0.604725,-0.330804,0.429871,-1.990237,0.765954,2.573425,0.47151,1.920306,0.203762,-1.060242,-0.403339,-1.915281,0.665388,1.165953,1.114022,-1.712165,0.003925,-0.874291,0.298452,0.77216,0.342747,0.315954,-0.017825,0.134938,0.479463,0.805559,0.358716,-0.456687,-0.177032,-0.877065,-1.230517,-0.829252,0.0,-0.540717,-0.01201,-0.167387,0.493139,0.029954,0.467984,0.103778,0.301249,-0.333639,0.933318,-0.058041,0.307353,-0.80823,-1.185367,-0.054507,0.038492,01.07.01
-0.530675,-0.721687,-0.462768,0.981008,0.855245,-0.376282,-0.126755,-1.457356,0.520146,0.345942,0.820593,0.069874,-0.18496,-0.768575,-0.82638,-0.955072,-0.845014,0.419672,0.191798,0.836434,-0.696779,2.327152,0.340603,0.408729,1.866976,1.46289,-1.629195,1.123752,-0.225223,0.603777,-1.367845,1.086026,-0.603759,-0.112135,-1.478566,0.243687,-0.670563,0.236371,-1.313477,0.912435,-2.118729,-0.999391,-1.194202,1.402817,1.265761,1.09759,-0.997414,-1.324381,-1.460821,0.212347,0.318492,1.5769,0.245333,0.592465,0.170517,-1.11794,-0.279522,0.174277,0.907302,1.120738,1.268338,0.553055,0.700467,0.77769,-0.905791,0.154087,0.53042,-0.011434,0.240811,0.093048,0.097376,0.268875,-0.034394,-0.649838,-0.572634,0.087798,-1.282418,11.02.03.01@11.02.03.04@11.04.02
-0.512968,-0.339076,0.612423,0.738087,0.027033,-0.420476,-0.742378,-0.344389,-1.198887,-0.326258,-1.238965,0.649966,0.856982,0.055454,0.72049,0.091651,0.010634,1.037397,0.230583,0.472643,0.637434,0.533316,-0.060576,0.234677,0.748637,0.518289,1.421414,-0.145995,0.486161,0.283349,0.470728,-0.044566,0.710047,-0.361311,0.086627,0.954119,-0.736137,-0.822089,-0.501732,0.14124,-0.641006,1.104086,-1.797252,-0.61276,-1.000393,-0.168565,0.136468,0.108969,1.303342,0.911697,0.603067,-0.147799,0.362398,0.033091,-0.801844,-0.0,-6.305972,0.466317,0.742854,0.766195,0.459245,1.568701,1.612437,-1.201065,-0.066433,1.395421,2.52838,1.054277,1.630896,1.301992,0.807927,-0.875332,-0.907745,0.458902,-2.785281,-0.965253,-1.623298,12.01.01
0.106794,0.107303,-0.508521,-0.344014,0.903963,-0.221603,0.320972,0.243011,0.11782,-0.998459,0.891612,-0.551652,0.015413,0.28019,-0.102313,0.011134,0.343386,-0.055501,-0.312409,-1.507997,0.25623,-0.246613,-0.000399,0.486086,0.42604,0.418857,-0.197755,0.25374,-0.225223,0.470265,-0.693702,-0.701888,-1.246686,-0.5828,-0.503528,-0.068903,-0.408265,-0.610397,-0.181954,0.284054,0.965216,0.114215,0.28223,0.466286,0.055429,0.557917,0.40644,-0.083571,0.029083,0.031034,-1.31135,-0.798095,-0.486324,-0.579557,0.609647,0.165668,0.765882,0.437113,0.413959,-0.297436,1.099777,-0.124042,-0.581992,0.246084,0.633032,-0.373479,-0.687087,-0.702706,-0.93774,-0.760325,-0.237001,0.554927,0.003578,0.656892,0.482628,0.713936,0.251542,14.04@20.09.07@20.09.13@42.25
0.868215,0.0,1.161456,-0.344014,0.806526,-0.309991,0.488869,0.0266,1.141924,-0.288914,-0.067148,0.111309,0.015413,0.205278,-1.879569,-0.351193,0.153242,0.609741,-0.54512,-0.861257,0.446832,0.338333,-0.200989,0.331373,0.038922,0.61772,1.139819,-0.498702,1.576949,0.443563,0.920157,-0.333788,-0.296273,0.303158,0.420193,-0.637248,0.0,-1.060242,0.0,-1.715341,-0.0,-0.133253,1.446739,-0.979228,-1.026145,-0.791265,2.314243,2.825914,2.02869,2.77663,0.991125,0.21976,0.830658,0.272822,-1.146875,-1.52636,-1.18144,-2.278856,-1.263407,-2.318335,-1.799472,-2.389713,-1.721955,0.068883,0.716968,0.216154,0.03093,0.708641,0.240811,-0.262524,-1.532712,-0.058041,-0.490055,0.419304,-0.232227,-0.282193,-0.217168,10.01.09.05@10.03.02@10.03.04.03@16.01
1.753588,-1.247777,-0.874543,0.09766,0.12447,-0.044827,0.768698,-0.468052,0.19097,-0.849081,-0.244696,-0.634522,-0.505558,0.542381,0.25972,-0.230417,-0.036902,-0.340605,0.269368,-0.214518,0.904276,0.143351,-1.344348,-0.67426,-1.05791,1.214311,0.060373,0.959155,0.438735,0.8708,0.00087,1.270076,-0.212413,0.912254,-0.657481,1.181457,-0.736137,0.527448,-0.255749,1.026686,-0.319761,-1.514949,0.448588,-1.162462,0.673471,0.039001,2.188256,1.649284,0.734827,0.523169,-0.561106,-0.854643,0.069735,-0.606194,-0.707744,-0.242753,0.294425,-0.380598,-0.276721,-0.829252,-0.484696,-1.973038,-0.95248,0.305152,0.605053,-0.156246,0.249457,0.247793,-0.786644,0.733077,0.389956,-0.017177,-0.148309,-0.174664,0.414546,-1.392166,-0.472828,11.04.03@12.04@16.03.03@20.01.21
0.443236,0.202955,0.177771,-0.189428,0.294984,1.126313,1.608184,1.263231,0.300695,-1.446592,-0.209186,-1.048873,-1.106679,-0.618751,-0.20105,-0.069383,0.628602,-0.483157,-0.622691,-0.739994,0.141869,-0.753567,-0.56205,-0.732278,-0.305182,-0.848898,0.060373,-1.016007,-0.130372,-0.330804,-0.14213,-0.833352,-0.212413,-0.499741,0.47151,0.328939,0.553492,-0.66332,0.21162,-0.658518,0.943799,0.69164,1.945815,0.384849,-0.176337,0.744727,1.702306,-1.174628,-2.244981,-0.357494,-1.104386,-1.533213,-1.510644,0.059727,0.358716,0.55464,1.421822,1.108804,1.499313,-0.403799,0.290684,-0.254253,1.441443,1.102561,0.409203,-0.032113,-0.999268,-2.200461,-3.234403,-2.182613,-0.571378,1.617405,0.079522,-0.689436,2.184663,2.307742,1.359402,20.09.18.09.01@40.01@42.04.03@43.01.03.05
-0.070281,0.808755,-0.165375,-1.713203,0.221907,-0.818221,-0.294652,-0.251641,0.227545,-0.737047,0.358968,-0.220171,0.095563,0.91694,-0.168137,0.453978,-0.464726,0.372155,0.269368,0.270537,0.599313,-0.051631,-0.241107,0.041286,0.340014,0.692294,-0.643614,1.170779,-0.011808,0.844098,0.184727,0.901976,-0.044693,0.220099,-0.45221,0.101601,0.094472,0.633294,-3.650318,0.483994,-0.127015,-0.628189,0.219845,0.283052,-0.150585,-0.085539,-1.429369,-0.575616,0.185915,-0.564709,-0.612847,0.191486,0.099001,-0.206641,0.201883,0.535191,0.417414,0.875173,0.677075,0.0,0.931216,0.058253,0.130485,-1.422567,-1.996956,-0.559679,-0.250033,0.651035,0.814977,0.128605,2.270826,1.453947,1.370563,-0.451849,0.448587,0.400867,-0.004118,12.10@16.19.03
0.443236,1.016003,1.321591,-0.454432,-1.264002,-1.989361,-1.218087,-0.900872,0.19097,-1.035803,0.998141,-0.220171,0.696684,0.317646,0.358457,0.896822,1.294107,1.132431,1.200212,1.240646,0.828036,0.845287,0.220249,0.38939,0.662611,0.940873,1.374481,0.912127,0.22532,0.603777,0.675014,0.454998,-0.212413,-0.305938,-0.118644,-0.495162,-1.588605,0.024679,-0.132757,-0.001574,-0.491092,-0.256987,-0.591152,-0.409166,-0.94889,-0.895048,-0.817433,0.087575,1.04849,0.549071,-0.431753,-0.289168,-0.457058,-0.952473,-0.331347,0.321257,-0.095039,-0.146966,0.545517,0.234379,0.0,0.318675,0.415476,-2.146142,-0.681962,-0.590713,-0.125161,1.255897,0.905634,1.301992,1.811058,1.821727,2.016083,-0.491447,-0.096065,-0.595262,-0.941538,12.10
-0.247356,-0.865166,-0.508521,0.163911,0.246266,-0.796124,-0.266669,-0.684462,0.154395,-1.147836,1.317727,-1.546094,-0.425409,1.328954,-0.530171,-0.270676,0.343386,0.79981,1.355353,-0.093254,0.942397,0.065358,0.460956,0.099304,-0.025597,0.294567,-0.29162,0.865099,0.177895,0.416861,-0.305559,0.323533,0.206887,-0.056762,0.060968,-0.182572,-0.102252,-0.187013,-1.313477,0.712496,-0.276929,-0.648811,0.199051,-0.022338,-0.202089,-0.085539,-0.277489,-0.254717,1.028886,0.419561,-0.121307,-1.052559,-0.427792,-0.872562,-1.335074,-0.0,0.212433,-0.205374,0.019285,0.411651,0.155836,0.943688,1.070955,-1.496401,-0.290262,0.029954,-0.062724,1.515124,0.784757,0.590848,1.351289,0.514062,0.611127,-0.25386,-0.742838,-0.282193,-0.174558,12.01.01
-1.486879,0.0,-0.0,-0.167344,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.145907,1.627093,0.060429,-0.69975,0.248103,-0.263564,1.150119,0.149838,-0.039987,-0.281202,0.374607,0.773823,0.266239,-0.893004,-0.561272,-1.801164,-0.058962,-2.086657,1.350709,0.052348,0.594152,-1.366056,-1.38667,-0.687481,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,42.01
1.009875,0.0,-0.0,3.741469,-2.238368,-1.768391,-1.330018,-3.652375,-3.027645,-0.961114,1.672823,3.053201,3.742362,2.415175,0.983787,0.655271,-2.936599,-1.100881,1.704419,2.493704,0.561193,3.34106,-1.384466,-1.660555,-2.240768,0.244851,0.647029,2.299443,2.193482,2.606449,-0.264701,-0.097152,0.234841,-0.998093,-0.426551,-1.290845,-0.757996,0.553909,-0.157355,-2.086657,1.222211,2.279558,0.552562,-0.205573,-0.51111,-0.625211,-1.609351,-2.650763,-1.852901,-2.481446,-0.354142,1.407257,3.142695,2.483681,1.770207,0.574088,0.027949,-0.76025,-1.230517,0.0,1.369475,1.178068,1.697934,-1.540702,-1.12962,-0.745879,-1.561194,-0.990736,-1.119055,-0.44031,0.849724,2.189508,2.129999,2.161611,2.184663,0.087798,2.211603,02.45.11@10.03.03@20.09.14@32.01.03@40.01@42.04@43.01.03.05
-0.406723,0.505855,0.132018,0.69392,0.343702,-0.111118,0.460886,0.181179,-0.577109,-0.961114,-0.351224,-0.551652,1.097431,-0.131825,0.654666,0.776047,0.248314,-0.103018,-0.351195,-0.052833,-0.963621,0.182348,0.079836,-0.732278,-1.079416,1.139737,-0.174289,-0.287078,-0.79433,0.256647,0.041727,1.164905,0.123027,0.607706,-0.169962,-0.068903,-0.102252,-0.081167,-0.058962,-0.287202,-0.234096,-0.421966,0.552562,0.445927,0.106932,0.350351,-0.223494,0.237328,0.009479,-1.238157,-1.181998,-0.176073,-0.749721,-0.819289,0.923312,0.360154,0.950365,1.138008,0.479738,-0.013801,0.83008,-0.202169,-0.3255,-1.245365,-1.241534,-0.435546,-0.437342,-0.990736,0.059495,0.519734,1.351289,0.840978,1.52245,0.142119,0.516668,1.112388,1.018522,14.07.11
-0.123403,0.330492,0.040513,-1.006525,0.100111,-0.376282,-0.266669,0.273926,-0.101632,0.719387,0.110401,0.52566,0.536385,-0.731119,0.325545,-0.471969,0.53353,0.134568,0.191798,-0.376203,-0.391816,-0.402599,-0.983287,-1.022364,-0.799832,0.369141,1.116353,0.512392,0.367597,0.229945,1.410443,0.060605,0.458467,0.081668,0.933371,0.471025,-1.064009,0.289294,0.531398,1.026686,1.093713,-1.494326,-1.464535,-0.124135,-0.691372,-0.147809,-0.835431,-0.789549,-0.108145,0.238249,-0.561106,-0.260894,0.508729,0.37937,0.045051,0.846369,0.355919,-0.03015,0.0,-0.297436,0.425533,0.266591,0.016489,-0.108319,0.045481,0.092021,-0.125161,-0.616297,-0.242697,0.44862,0.807927,0.105417,0.345324,0.458902,-0.266268,0.087798,-0.558048,20.01.01.01@20.01.15@20.03.22@34.01.01.03
0.514065,0.0,-0.0,0.981008,-0.655023,0.330822,0.237023,0.644915,-1.016011,-0.214225,-0.386734,-0.427347,0.135637,1.666057,1.049612,0.212427,-0.987622,-1.338468,0.346938,0.957698,-1.268584,0.104355,0.119954,-0.268139,-0.06861,0.369141,-1.277202,0.535906,0.106756,0.17654,-1.183988,0.770512,0.095074,-0.084449,-0.631822,0.328939,-0.867286,1.030216,-0.52633,0.940998,-1.283494,-0.401343,-0.008898,0.751317,1.111251,0.91078,-0.079509,-0.447256,-0.088541,0.082837,-0.79394,-0.798095,0.479463,0.272822,-0.080415,0.671331,0.827376,0.145073,0.117953,-0.261982,0.0,-0.358422,0.016489,0.024582,1.304518,0.929921,-0.156379,-1.71081,-0.54489,-0.120296,0.76613,0.105417,-0.110337,-0.293457,-0.096065,0.030876,-0.089338,14.07.11@14.13.01.01@30
0.460943,0.601508,0.520917,-0.520683,0.148829,0.308725,0.516852,0.644915,0.520146,0.009842,-0.635301,-0.551652,0.376086,-0.506384,0.062247,-0.230417,0.010634,-0.103018,-0.040913,0.432222,-1.573547,-0.012635,0.842076,0.350712,0.275494,-0.202591,1.092887,-2.967654,-0.011808,-0.090483,0.695442,-1.069988,0.234841,0.220099,1.318254,0.584694,0.269337,-0.478089,0.924971,-0.658518,1.11513,0.87724,0.28223,-0.714557,-2.313733,-1.206398,0.31645,-0.104964,-0.382601,-0.331592,-1.233739,-1.335297,0.450197,0.725649,0.23325,0.379602,0.171436,-0.03015,0.019285,0.0,0.863792,0.058253,0.301479,0.570955,0.940797,0.743721,0.155802,-1.768416,-1.088836,-0.44031,-0.529581,-0.425822,0.079522,-0.61024,0.278383,0.998544,0.038492,14.07.11@14.13.04
0.54948,0.0,-0.0,2.460615,-0.971692,-0.729833,-1.497916,-1.395524,-0.138207,1.018143,-0.067148,0.19418,0.856982,0.355101,-0.497259,0.41372,0.200778,0.942362,0.540864,1.644858,0.370591,1.157259,-0.341401,-0.094087,-0.004091,1.239169,0.295035,-0.992493,0.130469,0.52367,0.103013,-1.069988,0.150981,-0.00139,-0.016009,0.499443,-0.386407,-1.033781,0.0,-0.88702,1.093713,0.237948,2.444891,-1.284619,0.209939,-0.998831,-0.133504,-0.383077,-0.755077,-0.512905,0.21501,2.340291,0.245333,0.166275,1.048778,-1.818089,-1.058451,0.583133,2.189993,1.014375,1.268338,-0.566759,-1.322968,-1.009096,1.332497,1.054054,-0.000288,0.017369,0.029276,-0.084738,1.184101,0.023688,0.003578,0.617294,-0.402431,-1.306783,0.038492,10.01.02@10.01.05@16.19.03
0.213038,0.0,-0.0,-0.101093,-0.728101,0.131949,0.292989,0.644915,-0.247932,0.009842,-1.487532,-0.137301,-0.024661,1.815881,0.128072,-0.955072,0.438458,0.182085,0.075442,0.513064,-0.429936,0.104355,0.039718,-0.055409,-0.219156,0.468573,-0.268154,1.147265,-0.391213,0.817395,0.409442,0.928269,-0.939199,-0.333624,-1.273295,-0.438327,-0.167826,0.950832,1.515331,-3.000666,0.986632,-0.153876,-0.050487,-0.409166,-0.021827,-0.085539,-0.583457,-0.233324,1.322946,1.636949,0.577197,1.096246,0.099001,0.113001,1.362443,-0.709519,-1.119946,-1.256717,-0.046495,-1.112887,-0.788106,0.0,0.0,-1.378267,4.158335,-0.838979,1.935235,0.478217,0.633661,-0.511425,1.393086,-1.243113,-1.02166,-1.520992,-1.287489,-0.538341,0.123712,01.01
-0.017159,-0.944876,0.589546,-0.476516,0.757808,-0.066924,0.796681,1.417809,1.105349,-0.438292,-0.244696,-0.468782,-0.625782,-0.843487,-0.36561,0.292944,0.485994,-0.340605,-1.010542,-1.548418,0.484952,-0.519588,-0.221048,0.099304,-0.326688,-0.550602,-0.901742,-0.122481,-0.391213,0.229945,0.266442,0.901976,0.123027,0.441589,-0.246939,0.044766,-1.042151,-0.107628,0.260816,0.14124,-1.069331,0.444172,0.032692,0.547724,0.776478,0.827754,0.820398,0.536834,-0.206165,-1.393568,-0.871552,-1.250475,-0.398525,-0.366462,0.829213,0.69078,1.052856,0.699949,-0.770064,0.092562,0.0,-0.071958,-0.410997,0.526654,0.577075,0.092021,-0.374906,-0.414676,-0.756424,-0.226967,0.013782,-0.098906,-0.945717,1.528045,-0.198187,0.486249,-1.026758,12.04.03
-0.70775,-1.343429,-0.462768,0.539334,0.221907,-0.796124,-0.686412,-0.18981,-0.503958,-0.326258,0.429987,-1.338919,-0.345259,0.879484,0.852139,1.621477,1.389179,0.324637,0.346938,-0.416624,-0.239334,-0.402599,-0.662344,0.079965,-0.240662,-1.022903,-0.385485,0.112657,-0.177797,0.149838,0.266442,1.927397,2.219527,1.881271,1.395231,0.328939,-0.298975,-0.239936,-2.986163,-0.515704,-0.148431,-1.329348,0.84369,0.527364,-0.227841,-0.604455,-0.493466,-2.607977,-1.813693,-0.849629,-1.000904,-0.430537,0.42093,0.192912,0.703747,1.215892,1.77029,1.37164,1.795319,-0.013801,0.0,-0.045916,1.013956,-1.452101,0.101439,0.774754,1.248437,-0.040237,-0.272916,-0.689211,0.515347,-0.466687,0.003578,-0.174664,0.074139,0.400867,1.955943,02.16@10.01.05.03.01
-0.601505,-0.785455,0.612423,0.119744,0.489857,-0.508863,0.265006,0.0,1.105349,-1.147836,0.891612,-1.256049,0.135637,0.430013,-0.266874,-0.592745,1.531787,-0.815778,0.308153,-0.699573,0.294351,-0.207617,-0.020458,-0.306817,-0.06861,0.369141,0.060373,0.441851,0.059331,0.310052,1.328728,-0.070859,-0.016739,-0.084449,0.368875,-0.637248,0.138188,-0.13409,0.236218,-0.287202,0.815302,-0.256987,0.469383,-0.327729,-0.742876,-1.787584,-0.151502,-0.126357,0.538787,1.481538,-0.76807,-0.939464,-0.398525,0.752286,-0.331347,0.846369,0.314923,-1.081493,0.0,-0.864706,0.391821,-0.228211,-0.410997,-0.817127,-0.0,-0.063146,-0.530996,0.017369,-0.786644,0.44862,0.557144,0.473198,0.649099,-0.095468,0.58475,0.486249,0.081102,11.02.03.01@11.02.03.04
0.992167,1.637745,-0.0,-0.034842,-0.046044,-1.171773,-0.3786,-1.302777,0.739597,-0.662358,0.714064,-0.054431,0.055488,0.355101,0.25972,0.615012,0.581066,0.609741,0.346938,0.472643,0.523073,-0.090628,0.240308,0.988902,-0.305182,-0.724608,-1.066006,-0.592758,0.272746,-0.304101,1.001871,-0.517838,1.967947,2.019702,2.267633,0.130018,-0.342691,-1.774703,0.21162,-0.230076,0.622555,-0.19512,0.365409,-1.813962,-0.794379,-1.061101,-1.285384,-1.260201,0.029083,-0.279789,0.085657,0.587318,-0.076596,-0.393099,-0.331347,1.060303,0.560901,1.22562,0.775744,0.0,0.52667,-0.228211,-0.268502,-0.964796,0.241332,-0.901046,0.936255,-0.040237,-0.303136,0.626405,0.891521,0.432333,0.838958,-0.451849,-0.164146,-0.85141,1.785503,01.06.06.11@20.01.15@32.07
0.283868,-0.466613,0.520917,-0.675269,0.97704,0.264531,1.580201,0.459421,0.776173,-0.849081,0.856102,-1.090308,-0.505558,0.0,-0.958029,-0.270676,1.00889,-0.673226,0.075442,-1.507997,-0.468057,-1.143532,0.20019,0.331373,0.210975,0.045988,-0.338553,-0.24005,-0.580915,-0.223994,-0.101273,0.586462,-0.408086,-0.029076,-0.45221,-0.949838,-0.867286,0.104064,-0.52633,0.084114,0.022899,0.444172,0.053487,0.64952,0.673471,0.786241,1.18036,1.114452,0.911262,0.704482,-1.699408,-0.119525,-0.866786,-0.55292,0.170517,-1.11794,0.007451,1.021193,1.367755,-0.687434,0.0,-1.686574,-0.3255,0.231318,4.969714,-0.404513,-1.904593,-0.789115,-0.967959,-0.013624,-0.195204,-0.793603,-1.781096,0.973675,0.380505,-0.082967,-0.813708,01.04@01.05@32.01
0.336991,0.729045,0.31503,-1.205278,-0.16784,0.41921,-0.434566,-0.40622,-0.650259,-0.849081,-0.954888,-0.178736,0.336011,-0.094369,1.543294,0.735788,0.010634,0.419672,0.230583,1.119382,-1.382945,0.416326,-0.261166,-0.616243,-1.036403,-0.426313,-0.807877,-0.145995,-1.624278,0.897502,0.838442,0.954562,0.542327,0.35853,0.702441,1.209874,-0.539414,-0.054705,-0.993698,0.055552,0.643971,0.464794,-1.027844,0.812395,0.287194,0.371108,-0.997414,-0.789549,-0.421809,-0.461102,0.111528,0.248033,0.011203,-0.100094,0.797846,0.048976,0.499406,0.349501,0.31529,0.0,0.931216,0.292633,0.244481,-0.551324,0.07346,-0.652779,-0.250033,-0.93313,-0.877301,-0.298082,0.389956,0.554927,1.674337,-0.016272,1.09536,1.055466,-0.089338,01.05.25@02.19@14.07.11@14.13
1.789003,1.271077,-0.668655,-1.050692,-2.4576,-0.575154,-0.014823,1.63422,0.337271,0.570009,-1.061417,-0.0,-0.826156,1.254042,0.588842,1.903287,1.484251,-0.007984,-0.196054,0.068431,-1.192343,0.260341,-0.782698,-0.403513,0.017416,-0.600318,0.459299,-0.639785,0.415023,-0.304101,1.247014,-0.176031,1.045487,0.275472,1.523525,-0.09732,1.318527,-0.795627,0.35921,-0.544267,1.479206,-0.669434,1.134817,-0.999588,-1.721443,-1.580017,-0.979416,-1.602493,1.185718,1.144813,0.447844,-0.00643,-0.457058,-0.47301,-0.268614,0.671331,0.78638,0.437113,0.282401,0.0,-0.518408,-0.618844,-0.211504,-0.462723,0.996754,-0.683813,-1.373885,-2.114052,-0.967959,-0.831439,1.685666,0.473198,0.952873,0.973675,1.129401,0.628553,1.402012,14.04@20.01.01.01.01@20.09.04
-0.123403,0.521797,2.190894,-0.763604,0.489857,0.750664,0.376937,0.552168,-0.101632,-0.0,-1.62957,0.111309,-0.786081,-2.07953,0.193896,-0.0,1.484251,1.750156,1.316567,0.270537,-1.230464,-1.845468,-2.487707,-0.751617,-0.348195,-2.042078,-2.004655,-2.121156,-1.624278,-1.559109,-2.001131,1.427833,0.793907,1.299861,-0.169962,0.499443,-0.495698,2.85606,-0.280347,2.254886,-1.88315,0.299815,-0.88228,3.418393,3.583419,3.671414,-0.007517,-0.554223,0.460371,-0.253887,0.24088,-0.147799,-0.632656,-0.925836,-1.868304,1.332584,0.0,0.057462,0.019285,0.234379,-0.686969,0.527013,1.241949,6.433386,6.704387,-0.063146,-0.936832,-2.459688,-2.660237,-2.502628,-3.329988,-3.408934,-3.451855,-2.590134,-1.764059,0.201641,-1.452858,16.17.09@32.05.01.03.03@32.07
-0.743165,-0.785455,0.81831,-0.851939,-0.216558,0.772761,0.376937,0.490337,0.008094,-0.102191,-0.280205,0.732836,0.576459,-0.169281,0.325545,-0.391452,0.53353,0.087051,-0.428765,-0.578309,-1.230464,-1.104535,-0.241107,-0.229461,-0.219156,-0.426313,-1.066006,0.183198,-0.343787,0.737288,0.348156,0.84939,-0.408086,0.884568,0.060968,0.726781,-1.282591,0.39514,-1.042895,0.998124,-0.662422,-0.298232,-0.778306,0.812395,0.699222,0.97305,0.11847,0.237328,0.225123,-0.202083,-0.198919,0.361128,0.333132,-0.020183,0.23325,0.068425,-0.156534,0.086666,-0.506948,0.0,0.054699,-0.228211,-0.610491,0.009815,0.968775,0.712688,-0.437342,-0.501085,-0.605328,0.519734,-0.237001,-1.120519,-0.831801,0.142119,0.278383,0.400867,0.464592,14.01@32.01
-0.867117,-0.865166,-0.234004,0.252246,0.12447,-0.774027,-0.014823,-0.097063,0.11782,-0.438292,0.714064,-0.551652,0.49631,0.055454,-0.66182,1.017598,0.05817,-0.150536,-0.196054,0.310958,0.0,0.572312,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.442437,-0.53283,-0.323789,-0.771924,0.24088,0.89833,1.298919,0.699012,0.515548,-1.137388,-0.279522,-0.234578,0.545517,0.16347,-0.417272,0.0,0.0,-0.403656,-0.598026,-0.404513,-0.281251,-0.328267,-0.182259,-0.298082,1.100507,1.535676,0.952873,-0.412251,0.006058,-0.111428,0.933302,11.02.03.01@11.02.03.04
1.399439,1.000061,-0.622903,-1.006525,-0.679382,-0.464669,0.041143,0.428505,1.141924,1.018143,1.424256,0.815706,-1.908173,-1.292957,-1.517535,-0.230417,1.199035,0.514706,1.006286,0.149273,0.866156,-1.533496,-1.324289,0.563442,1.587391,2.457207,2.148867,1.170779,-0.391213,-2.894224,-1.858131,-0.465252,0.514374,1.853585,1.549184,0.954119,1.668257,1.7976,1.515331,-0.144388,-0.062766,-1.741794,-1.859636,-1.366056,-3.034782,-1.289424,-0.115505,-1.431347,0.185915,0.808089,1.430923,2.566481,1.357451,-1.431936,-1.36644,-1.759743,0.232931,0.962785,1.433534,1.758917,1.740309,-0.436548,-4.315371,-0.639925,-0.961748,0.278221,-2.185556,0.305399,0.180372,2.013136,1.685666,1.086166,0.193437,1.211262,0.550709,-0.652184,-1.282418,30.01.05.05.01@34.11.03.07@40.01.03@42.04@43.01.03.05
